product_name,category,sub_category,sales,profit,quantity,rows,orders,avg_discount,profit_margin
Canon Image Class D660 Copier,Technology,Copiers,3960,1691.9718,7,2,2,0.1,0.4272656060606061
"Enermax Router, Erganomic",Technology,Accessories,14232,1689.8784,71,21,21,0.17428571428571427,0.11873794266441821
"Samsung Speaker Phone, VoIP",Technology,Phones,5811,1680.574,50,14,14,0.0642857142857143,0.28920564446738944
"Cuisinart Refrigerator, Red",Office Supplies,Appliances,8746,1678.284,23,8,8,0.15000000000000002,0.1918916075920421
"Hoover Refrigerator, White",Office Supplies,Appliances,18162,1678.08,39,11,11,0.13636363636363635,0.09239511067063098
"Hon Rocking Chair, Adjustable",Furniture,Chairs,8264,1677.511,78,26,26,0.10192307692307694,0.20299019845111327
"Bush Stackable Bookrack, Mobile",Furniture,Bookcases,6444,1674.555,64,13,13,0.1,0.2598626629422719
"Tenex Trays, Wire Frame",Office Supplies,Storage,4848,1673.3319999999999,110,30,30,0.13899999999999998,0.3451592409240924
"Konica Receipt Printer, Durable",Technology,Machines,6873,1670.1966,59,16,16,0.045,0.24300838061981667
Hewlett-Packard Desktjet 6988DT Refurbished Printer,Technology,Machines,3405,1668.205,5,1,1,0.0,0.489928046989721
"Tenex Lockers, Blue",Office Supplies,Storage,18199,1668.1945,114,41,41,0.13682926829268294,0.09166407494917303
"KitchenAid Toaster, White",Office Supplies,Appliances,4712,1666.1915999999999,62,18,18,0.02888888888888889,0.35360602716468587
"Enermax Router, Programmable",Technology,Accessories,8501,1658.9715,42,13,13,0.14153846153846153,0.1951501588048465
"SAFCO Executive Leather Armchair, Set of Two",Furniture,Chairs,17106,1656.3708,56,19,19,0.13,0.09682981410031567
"Brother Personal Copier, High-Speed",Technology,Copiers,7944,1654.91662,68,19,19,0.10421052631578948,0.2083228373615307
"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Office Supplies,Appliances,5907,1653.8256,18,3,3,0.0,0.2799772473336719
"Office Star Rocking Chair, Black",Furniture,Chairs,10579,1653.6704,95,30,30,0.17866666666666667,0.156316324794404
Sharp 1540cs Digital Laser Copier,Technology,Copiers,4400,1649.97,10,7,7,0.17142857142857146,0.3749931818181818
Logitech P710e Mobile Speakerphone,Technology,Accessories,10194,1645.3611,41,9,9,0.06666666666666668,0.16140485579752797
"Dual Level, Single-Width Filing Carts",Office Supplies,Storage,6573,1640.5348,43,9,9,0.022222222222222223,0.24958691617221967
"Dania Corner Shelving, Traditional",Furniture,Bookcases,9696,1637.2646,89,20,20,0.0735,0.16885979785478547
"Sharp Copy Machine, Color",Technology,Copiers,21911,1633.23312,120,33,33,0.1406060606060606,0.07453941490575511
"Nokia Signal Booster, Cordless",Technology,Phones,9277,1629.737,76,20,20,0.0935,0.1756750026948367
"Canon Copy Machine, Color",Technology,Copiers,16956,1625.59712,82,21,21,0.1279047619047619,0.0958714979948101
"Tenex Trays, Single Width",Office Supplies,Storage,5851,1614.0356,133,40,40,0.12225,0.27585636643308836
Apple iPhone 5,Technology,Phones,12998,1611.5784,24,6,6,0.20000000000000004,0.12398664409909217
GBC DocuBind TL200 Manual Binding Machine,Office Supplies,Binders,4323,1592.4978,23,6,6,0.21666666666666667,0.36837793199167246
"Panasonic Printer, Durable",Technology,Machines,8300,1586.958,34,13,13,0.007692307692307693,0.19119975903614458
Tennsco 6- and 18-Compartment Lockers,Office Supplies,Storage,10925,1575.1098,43,11,11,0.05454545454545456,0.14417481006864988
"Barricks Conference Table, Fully Assembled",Furniture,Tables,14930,1574.655,21,5,5,0.26,0.10546918955123911
"Eldon Lockers, Wire Frame",Office Supplies,Storage,14953,1573.0117999999998,104,32,32,0.1809375,0.10519707082190863
"Sanford Sketch Pad, Fluorescent",Office Supplies,Art,5050,1565.964,136,35,35,0.13714285714285715,0.3100918811881188
Global Deluxe High-Back Manager's Chair,Furniture,Chairs,8667,1558.591,35,8,8,0.1875,0.17983050651898003
"HP Fax and Copier, Color",Technology,Copiers,6607,1558.16274,51,17,17,0.10188235294117647,0.23583513546238838
Hon Pagoda Stacking Chairs,Furniture,Chairs,6484,1540.7040000000002,22,4,4,0.1,0.23761628624305986
"Binney & Smith Canvas, Water Color",Office Supplies,Art,4392,1534.221,99,32,32,0.1671875,0.34932172131147543
"Panasonic Printer, White",Technology,Machines,8494,1532.36,40,13,13,0.12307692307692307,0.1804049917588886
"Hoover Microwave, Black",Office Supplies,Appliances,7966,1528.5802,32,13,13,0.06692307692307693,0.19188804920913885
"Deflect-O Frame, Black",Furniture,Furnishings,6739,1526.35,85,20,20,0.17200000000000001,0.2264950289360439
"Fellowes Trays, Single Width",Office Supplies,Storage,4894,1524.3066000000001,110,30,30,0.1436666666666667,0.3114643645279935
"Canon Copy Machine, High-Speed",Technology,Copiers,11415,1523.5412000000001,56,21,21,0.12533333333333332,0.13346834866403856
"Nokia Audio Dock, VoIP",Technology,Phones,12046,1522.0577,92,29,29,0.09448275862068967,0.126353785488959
"Ikea Stackable Bookrack, Traditional",Furniture,Bookcases,6543,1520.8704,62,16,16,0.08687500000000001,0.2324423658872077
"Sanford Sketch Pad, Water Color",Office Supplies,Art,4273,1519.1106,97,29,29,0.11068965517241379,0.3555138310320618
"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Office Supplies,Labels,3324,1517.9064,36,8,8,0.05,0.4566505415162455
"Canon Copy Machine, Laser",Technology,Copiers,13034,1515.10604,64,18,18,0.15355555555555556,0.11624259935553168
"Brother Personal Copier, Color",Technology,Copiers,6193,1504.90092,64,18,18,0.15744444444444441,0.24300031002745034
Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,Office Supplies,Appliances,3855,1503.5202,14,3,3,0.0,0.3900182101167315
"Hewlett Ink, Digital",Technology,Copiers,6749,1498.45216,65,18,18,0.16655555555555554,0.22202580530448957
"Cuisinart Refrigerator, White",Office Supplies,Appliances,6202,1497.381,14,6,6,0.06166666666666667,0.24143518219929055
"Stanley Canvas, Water Color",Office Supplies,Art,4506,1484.5445,98,28,27,0.08821428571428572,0.32945949844651573
"Apple Headset, Full Size",Technology,Phones,6138,1476.5285,98,28,28,0.11821428571428572,0.2405553111762789
"Sauder Floating Shelf Set, Pine",Furniture,Bookcases,13322,1471.05,95,26,26,0.15384615384615385,0.11042260921783516
Canon PC-428 Personal Copier,Technology,Copiers,4120,1469.9265,25,6,6,0.20000000000000004,0.3567782766990291
"Eldon Frame, Durable",Furniture,Furnishings,7127,1464.3844,80,21,21,0.09857142857142859,0.20546995930966744
Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,Technology,Machines,3040,1459.2,8,1,1,0.0,0.48000000000000004
"Samsung Audio Dock, VoIP",Technology,Phones,5618,1453.338,47,17,17,0.16,0.2586931292274831
"Safco Classic Bookcase, Mobile",Furniture,Bookcases,27695,1451.1095,85,24,24,0.17875,0.05239608232532948
"Novimex Executive Leather Armchair, Red",Furniture,Chairs,38813,1450.3719999999998,118,28,28,0.19357142857142856,0.037368201375827685
"Novimex Swivel Stool, Set of Two",Furniture,Chairs,6053,1448.013,45,16,16,0.1625,0.23922236907318684
Logitech diNovo Edge Keyboard,Technology,Accessories,7400,1432.4427,31,5,5,0.04,0.19357333783783784
"Office Star Chairmat, Set of Two",Furniture,Chairs,4350,1426.1713,87,23,23,0.11347826086956524,0.3278554712643678
"Safco Corner Shelving, Traditional",Furniture,Bookcases,7792,1424.808,71,20,20,0.1775,0.1828552361396304
"Dania Stackable Bookrack, Mobile",Furniture,Bookcases,5420,1421.221,63,18,18,0.14444444444444446,0.2622178966789668
"SAFCO Steel Folding Chair, Red",Furniture,Chairs,6969,1420.357,101,28,28,0.10500000000000001,0.20381073324723775
"Tenex File Cart, Blue",Office Supplies,Storage,9771,1417.508,86,29,29,0.09551724137931035,0.14507297103674138
"Okidata Receipt Printer, Wireless",Technology,Machines,6142,1414.5929999999998,58,16,16,0.06875,0.2303147183327906
"Hewlett Fax and Copier, Laser",Technology,Copiers,11538,1410.26902,80,20,20,0.12449999999999999,0.12222820419483446
"Harbour Creations Chairmat, Red",Furniture,Chairs,5576,1406.88,95,20,20,0.11950000000000001,0.25230989956958394
"Advantus Frame, Erganomic",Furniture,Furnishings,5417,1402.6006,65,20,20,0.08600000000000001,0.25892571534059444
"Canon Ink, Color",Technology,Copiers,5554,1399.60548,46,14,14,0.029285714285714286,0.2519995462729564
"Samsung Headset, VoIP",Technology,Phones,4235,1397.5275000000001,72,19,19,0.11842105263157894,0.3299946871310508
Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,Chairs,8431,1388.6348,34,8,8,0.1875,0.1647058237457004
Iceberg Mobile Mega Data/Printer Cart ,Office Supplies,Storage,5751,1388.6082,49,8,8,0.025,0.24145508607198746
"Nokia Speaker Phone, Cordless",Technology,Phones,7280,1383.06,75,22,22,0.1640909090909091,0.18998076923076923
"Fiskars Trimmer, Easy Grip",Office Supplies,Supplies,4471,1381.9404,119,28,28,0.02392857142857143,0.30908977857302616
Deluxe Rollaway Locking File with Drawer,Office Supplies,Storage,5573,1380.7215999999999,14,5,5,0.08,0.2477519468867755
"Cisco Headset, Full Size",Technology,Phones,5324,1372.1027,68,17,17,0.07588235294117647,0.2577202667167543
"Hoover Refrigerator, Black",Office Supplies,Appliances,7816,1371.928,18,7,7,0.028571428571428574,0.1755281473899693
"Sanford Sketch Pad, Easy-Erase",Office Supplies,Art,3264,1371.8375,76,25,25,0.046799999999999994,0.4202933517156863
"Ikea 3-Shelf Cabinet, Traditional",Furniture,Bookcases,4560,1369.2288,41,12,12,0.2075,0.30026947368421053
"Nokia Headset, Cordless",Technology,Phones,5509,1368.512,96,26,26,0.1673076923076923,0.24841386821564712
"Safco Floating Shelf Set, Mobile",Furniture,Bookcases,9312,1363.4456,61,19,19,0.15368421052631578,0.14641812714776634
"SAFCO Rocking Chair, Set of Two",Furniture,Chairs,8694,1358.154,78,25,25,0.068,0.15621739130434784
"Novimex Chairmat, Set of Two",Furniture,Chairs,4712,1354.7325,102,28,28,0.1325,0.2875068972835314
"Enermax Memory Card, Programmable",Technology,Accessories,4918,1347.9342000000001,54,13,13,0.10538461538461538,0.27408178121187476
"Cardinal 3-Hole Punch, Durable",Office Supplies,Binders,3835,1346.797,149,42,42,0.07833333333333334,0.3511856584093872
"Canon Ink, Digital",Technology,Copiers,8741,1345.5980399999999,76,22,22,0.11836363636363637,0.15394097242878388
"Samsung Headset, Cordless",Technology,Phones,4871,1343.9495,86,18,18,0.18166666666666667,0.27590833504413875
"HP Ink, High-Speed",Technology,Copiers,7026,1343.3118,69,22,22,0.1020909090909091,0.19119154568744662
"Hon Training Table, Fully Assembled",Furniture,Tables,5552,1341.8515,22,5,5,0.22000000000000003,0.24168795028818443
"Smead Shelving, Blue",Office Supplies,Storage,6010,1336.1071,147,40,40,0.138,0.22231399334442595
"Tenex Lockers, Industrial",Office Supplies,Storage,12909,1329.892,86,34,34,0.18794117647058825,0.10302052831357968
Bady BDG101FRU Card Printer,Technology,Machines,9280,1327.9834,14,4,4,0.2,0.14310165948275863
"Stanley Canvas, Fluorescent",Office Supplies,Art,4809,1325.8078,115,37,37,0.11864864864864864,0.2756930338947806
"Safco Corner Shelving, Mobile",Furniture,Bookcases,6353,1318.704,53,18,18,0.1111111111111111,0.20757185581614984
"Apple Audio Dock, VoIP",Technology,Phones,12017,1317.3475999999998,91,23,23,0.12478260869565218,0.10962366647249729
"Cuisinart Microwave, Red",Office Supplies,Appliances,7768,1316.964,31,9,9,0.1222222222222222,0.16953707518022657
"Motorola Headset, with Caller ID",Technology,Phones,5201,1311.2838,79,18,18,0.14,0.25212147663910783
"Office Star Rocking Chair, Red",Furniture,Chairs,7730,1307.7426,62,19,19,0.11947368421052632,0.1691775679172057
"Office Star Chairmat, Adjustable",Furniture,Chairs,5535,1305.8516,97,24,24,0.04875000000000001,0.23592621499548327
Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Furniture,Chairs,8775,1305.6456,28,8,8,0.1,0.14879152136752138
"Brother Fax and Copier, Color",Technology,Copiers,11242,1303.60904,73,24,24,0.16175,0.11595881871553104
"Sanford Canvas, Fluorescent",Office Supplies,Art,5304,1299.6856,119,38,38,0.10894736842105263,0.24503876319758672
"Bevis Round Table, Rectangular",Furniture,Tables,8107,1299.4872,23,7,7,0.22428571428571428,0.16029199457259158
Hon Olson Stacker Chairs,Furniture,Chairs,5428,1292.1264,22,4,4,0.07500000000000001,0.23804834193072957
"Konica Card Printer, Wireless",Technology,Machines,4730,1288.74,32,11,11,0.17272727272727273,0.27246088794926004
"Brother Copy Machine, Laser",Technology,Copiers,8105,1284.49958,38,15,15,0.12053333333333334,0.15848236644046884
"Cisco Audio Dock, Full Size",Technology,Phones,12897,1278.5536,84,23,23,0.12478260869565218,0.09913573699309916
"Brother Fax and Copier, High-Speed",Technology,Copiers,8062,1271.63482,48,16,16,0.11587499999999999,0.15773193004217315
"Nokia Signal Booster, VoIP",Technology,Phones,8329,1267.507,71,19,19,0.09473684210526316,0.15217997358626487
"Office Star Swivel Stool, Red",Furniture,Chairs,11906,1265.404,84,27,27,0.07407407407407407,0.10628288258021165
"Avery Binding Machine, Recycled",Office Supplies,Binders,4438,1264.422,112,33,33,0.09757575757575758,0.28490806669671026
"Hewlett Fax and Copier, Digital",Technology,Copiers,5857,1262.94756,40,12,12,0.08183333333333333,0.21563045245005977
Xerox 1915,Office Supplies,Paper,2791,1262.394,28,9,9,0.044444444444444446,0.4523088498745969
Standard Rollaway File with Lock,Office Supplies,Storage,6594,1261.33,40,10,10,0.06000000000000001,0.1912845010615711
"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Furniture,Furnishings,2697,1260.221,29,8,8,0.07500000000000001,0.4672677048572488
"Hoover Microwave, Red",Office Supplies,Appliances,12039,1258.44,43,13,13,0.06923076923076923,0.1045302766010466
"Sauder Stackable Bookrack, Mobile",Furniture,Bookcases,7780,1255.963,60,18,18,0.11944444444444444,0.1614348329048843
Letter Size Cart,Office Supplies,Storage,4599,1252.8822,33,8,8,0.05,0.2724249184605349
"Eldon Lockers, Single Width",Office Supplies,Storage,12829,1248.382,86,28,28,0.12142857142857143,0.09730937719229871
"SAFCO Steel Folding Chair, Set of Two",Furniture,Chairs,4417,1247.4624,80,17,17,0.1864705882352941,0.282423002037582
"SAFCO Steel Folding Chair, Adjustable",Furniture,Chairs,4382,1244.904,60,17,17,0.13,0.2840949338201734
"Cisco Speaker Phone, Cordless",Technology,Phones,8995,1244.2056,75,20,20,0.091,0.13832191217342968
"Bush 3-Shelf Cabinet, Metal",Furniture,Bookcases,5694,1243.1682,49,16,16,0.11937500000000001,0.21832950474183352
"Rubbermaid Frame, Erganomic",Furniture,Furnishings,6642,1241.7522,79,21,21,0.14142857142857143,0.1869545618789521
"Acco Binding Machine, Durable",Office Supplies,Binders,4379,1235.821,94,34,34,0.0411764705882353,0.2822153459693994
"Canon Fax and Copier, Color",Technology,Copiers,5623,1235.68256,35,15,15,0.09066666666666667,0.21975503467899696
"Sauder Corner Shelving, Metal",Furniture,Bookcases,6867,1233.3804,66,19,19,0.13789473684210526,0.17960978593272173
Hon GuestStacker Chair,Furniture,Chairs,6936,1233.0848,34,9,9,0.1111111111111111,0.17778039215686275
"Sauder Corner Shelving, Pine",Furniture,Bookcases,11058,1232.96,91,26,26,0.14192307692307693,0.11149936697413637
"Hewlett Personal Copier, Color",Technology,Copiers,6608,1232.93568,59,13,13,0.0883076923076923,0.1865822760290557
"Fiskars Shears, High Speed",Office Supplies,Supplies,3079,1230.872,71,22,22,0.09090909090909091,0.3997635595972719
"Hewlett Ink, Laser",Technology,Copiers,8005,1230.63824,66,17,17,0.13388235294117645,0.15373369643972518
"KitchenAid Stove, Red",Office Supplies,Appliances,13473,1223.6249999999998,31,11,11,0.17272727272727273,0.09082052994878645
"Ikea Library with Doors, Metal",Furniture,Bookcases,14360,1221.0935,51,17,17,0.11294117647058823,0.08503436629526462
"Apple Audio Dock, with Caller ID",Technology,Phones,10585,1218.3686,74,26,26,0.07461538461538461,0.11510331601322626
"Binney & Smith Pencil Sharpener, Water Color",Office Supplies,Art,4843,1215.2968,207,55,55,0.12254545454545455,0.2509388395622548
"Sharp Personal Copier, Laser",Technology,Copiers,6994,1214.8799999999999,73,21,21,0.18352380952380953,0.17370317414927078
"Konica Receipt Printer, White",Technology,Machines,4795,1211.9850000000001,45,13,13,0.12692307692307692,0.2527601668404588
"Hon Chairmat, Set of Two",Furniture,Chairs,4396,1211.7924,96,25,25,0.1936,0.2756579617834395
"BIC Sketch Pad, Easy-Erase",Office Supplies,Art,3704,1211.2528,91,29,29,0.12137931034482759,0.3270120950323974
"Samsung Speaker Phone, Full Size",Technology,Phones,8016,1208.2857,78,20,20,0.0985,0.15073424401197605
"Epson Card Printer, Red",Technology,Machines,3283,1202.298,22,8,8,0.09,0.36621931160523913
"Memorex Memory Card, Bluetooth",Technology,Accessories,4642,1190.7908,59,13,13,0.11076923076923076,0.2565253769926756
"Hewlett Copy Machine, High-Speed",Technology,Copiers,8315,1189.92978,38,11,11,0.078,0.14310640769693325
"Canon Wireless Fax, High-Speed",Technology,Copiers,19596,1186.25504,63,16,16,0.111375,0.060535570524596856
"Office Star Chairmat, Red",Furniture,Chairs,4182,1185.3288,82,26,26,0.12769230769230772,0.2834358680057389
Maxell iVDR EX 500GB Cartridge,Technology,Accessories,2756,1184.8220000000001,10,2,2,0.0,0.42990638606676346
"Enermax Router, Bluetooth",Technology,Accessories,12578,1180.1266,64,17,17,0.1376470588235294,0.09382466210844331
SAFCO Arco Folding Chair,Furniture,Chairs,11575,1179.374,53,13,13,0.2,0.10188976241900648
"Cisco Speaker Phone, with Caller ID",Technology,Phones,8825,1176.4135999999999,81,25,25,0.1516,0.13330465722379603
Panasonic KX-TG9471B,Technology,Phones,4978,1168.1004,27,7,7,0.05714285714285715,0.23465255122539172
"Ikea Library with Doors, Traditional",Furniture,Bookcases,18107,1165.555,59,18,18,0.1611111111111111,0.06437040923399791
"Hewlett Fax and Copier, Color",Technology,Copiers,4821,1162.85294,29,11,11,0.0870909090909091,0.24120575399294752
"SAFCO Swivel Stool, Red",Furniture,Chairs,6978,1161.667,59,15,15,0.22133333333333333,0.16647563771854398
